"Ensembl","EnsemblBase","SYMBOL","GENENAME","ENTREZID","baseMean","log2FoldChange","lfcSE","pvalue","padj","Comparison","Direction","AbsoluteLFC"
"ENSG00000126016","ENSG00000126016","AMOT","angiomotin","154796",10.1383542946571,-1.19795585042253,0.173597918915583,1.39892272148985e-12,7.77370847992216e-12,"Cluster 2 vs Cluster 1","Downregulated",1.19795585042253
"ENSG00000174469","ENSG00000174469","CNTNAP2","contactin associated protein 2","26047",10.8010574971417,-2.41741714477972,0.353034504538997,1.40195246165534e-12,7.78825923110264e-12,"Cluster 2 vs Cluster 1","Downregulated",2.41741714477972
"ENSG00000105750","ENSG00000105750","ZNF85","zinc finger protein 85","7639",18.2756710026634,-1.11070024239972,0.160453846772287,1.42736037812089e-12,7.92475838195642e-12,"Cluster 2 vs Cluster 1","Downregulated",1.11070024239972
"ENSG00000260645","ENSG00000260645",NA,NA,NA,0.969934325330821,-1.63219734197475,0.242051738482054,1.46767025164321e-12,8.13663326276908e-12,"Cluster 2 vs Cluster 1","Downregulated",1.63219734197475
"ENSG00000136866","ENSG00000136866","ZFP37","ZFP37 zinc finger protein","7539",6.33580762321752,-1.32726110837487,0.193773615533384,1.47743170372187e-12,8.18595716942212e-12,"Cluster 2 vs Cluster 1","Downregulated",1.32726110837487
"ENSG00000258227","ENSG00000258227","CLEC5A","C-type lectin domain containing 5A","23601",308.721893521932,1.60048524748688,0.239330240019888,1.5240046401275e-12,8.423396006591e-12,"Cluster 2 vs Cluster 1","Upregulated",1.60048524748688
"ENSG00000276115","ENSG00000276115",NA,NA,NA,4.4799902753792,-1.45702578975594,0.210814004968763,1.54294986384869e-12,8.52154695875373e-12,"Cluster 2 vs Cluster 1","Downregulated",1.45702578975594
"ENSG00000164659","ENSG00000164659","ELAPOR2","endosome-lysosome associated apoptosis and autophagy regulator family member 2","222223",14.5583708547444,-1.21802937449523,0.177139003242529,1.57482592424077e-12,8.68746092434361e-12,"Cluster 2 vs Cluster 1","Downregulated",1.21802937449523
"ENSG00000112299","ENSG00000112299","VNN1","vanin 1","8876",2005.59545839187,1.77068701616668,0.268385922768468,1.57632571510302e-12,8.6932022110137e-12,"Cluster 2 vs Cluster 1","Upregulated",1.77068701616668
"ENSG00000253522","ENSG00000253522","MIR3142HG","MIR3142 host gene","107075116",12.6933062434544,-1.27993353509442,0.186561748593423,1.58346409383548e-12,8.73002707687226e-12,"Cluster 2 vs Cluster 1","Downregulated",1.27993353509442
"ENSG00000138336","ENSG00000138336","TET1","tet methylcytosine dioxygenase 1","80312",5.63504388273524,-1.40167590549279,0.204647747154195,1.61123196516754e-12,8.88053287437218e-12,"Cluster 2 vs Cluster 1","Downregulated",1.40167590549279
"ENSG00000174514","ENSG00000174514","MFSD4A","major facilitator superfamily domain containing 4A","148808",2.68281633254977,-1.61152765658962,0.235516932858266,1.61501508910008e-12,8.89879422676096e-12,"Cluster 2 vs Cluster 1","Downregulated",1.61152765658962
"ENSG00000233431","ENSG00000233431","LINC02596","long intergenic non-protein coding RNA 2596","105376834",15.4565387560362,1.56467794350419,0.229375881913948,1.63617056350904e-12,9.0074994568995e-12,"Cluster 2 vs Cluster 1","Upregulated",1.56467794350419
"ENSG00000279491","ENSG00000279491",NA,NA,NA,23.3286306418548,1.21409744734152,0.176288012106204,1.6866205549442e-12,9.26638238164587e-12,"Cluster 2 vs Cluster 1","Upregulated",1.21409744734152
"ENSG00000263465","ENSG00000263465","SRSF8","serine and arginine rich splicing factor 8","10929",285.002568650484,-1.0734280183276,0.156594956166704,1.69693811104454e-12,9.31766133573833e-12,"Cluster 2 vs Cluster 1","Downregulated",1.0734280183276
"ENSG00000111602","ENSG00000111602","TIMELESS","timeless circadian regulator","8914",73.030903350131,-1.00477305605753,0.145454156705201,1.69936798242312e-12,9.32829879742871e-12,"Cluster 2 vs Cluster 1","Downregulated",1.00477305605753
